縣市名稱,鄉鎮市區,學生等級,學校代碼,學校名稱,公/私立,地區屬性,地址,電話,網址,班級數,學生數(總計),學生數(男),學生數(女),原住民學生比例,上學年畢業生數(總計),上學年畢業生數(男),上學年畢業生數(女)
[07]彰化縣,二林鎮,國中,74537,縣立原斗國中(小),公立,偏遠,[526]彰化縣二林鎮原斗里原竹路872號,(04)8904600,https://www.ydps.chc.edu.tw/,3,45,19,26, -,28,11,17
[07]彰化縣,芳苑鄉,國中,74543,縣立民權華德福實驗國中(小),公立,偏遠,[528]彰化縣芳苑鄉新生巷5之1號,(04)8932625,http://www.mces.chc.edu.tw,3,25,10,15,4,6,1,5
[08]南投縣,南投市,國中,84504,縣立鳳鳴國中,公立,偏遠,[540]南投縣南投市鳳鳴里八卦路896號,(049)2291831,https://fmjhs.ntct.edu.tw/,3,27,16,11,3.7,16,8,8
[08]南投縣,埔里鎮,國中,84505,縣立埔里國中,公立,偏遠,[545]南投縣埔里鎮西安路一段193號,(049)2982055,https://pljh.ntct.edu.tw/index.php,33,783,365,418,28.22,260,135,125
[08]南投縣,埔里鎮,國中,84506,縣立大成國中,公立,偏遠,[545]南投縣埔里鎮大城路169號,(049)2915550,https://dcjh.ntct.edu.tw/index.php,18,408,204,204,18.14,124,57,67
[08]南投縣,埔里鎮,國中,84507,縣立宏仁國中,公立,偏遠,[545]南投縣埔里鎮東門里公園路20號,(049)2982548,https://hjjh.ntct.edu.tw/index.php,33,895,440,455,20.89,350,187,163
[08]南投縣,竹山鎮,國中,84513,縣立社寮國中,公立,偏遠,[557]南投縣竹山鎮集山路一段1729號,(049)2622010,https://sljh.ntct.edu.tw/,3,40,21,19,2.5,12,5,7
[08]南投縣,竹山鎮,國中,84514,縣立瑞竹國中,公立,偏遠,[557]南投縣竹山鎮瑞竹里瑞東巷20號,(049)2711014,https://rujhs.ntct.edu.tw/,3,13,6,7, -,13,6,7
[08]南投縣,集集鎮,國中,84515,縣立集集國中,公立,偏遠,[552]南投縣集集鎮集集里成功路200號,(049)2762013,https://chijhs.ntct.edu.tw/,5,95,46,49,3.16,27,11,16
[08]南投縣,名間鄉,國中,84517,縣立三光國中,公立,偏遠,[551]南投縣名間鄉新光村名山路50號,(049)2732074,https://sgjh.ntct.edu.tw/,11,225,144,81,16.89,79,43,36
[08]南投縣,鹿谷鄉,國中,84518,縣立鹿谷國中,公立,偏遠,[558]南投縣鹿谷鄉彰雅村仁義路94之1號,(049)2752001,https://lkjh.ntct.edu.tw/app/home.php,4,70,41,29, -,35,24,11
[08]南投縣,鹿谷鄉,國中,84519,縣立瑞峰國中,公立,偏遠,[558]南投縣鹿谷鄉仁愛路154之1號,(049)2671712,https://rfjhs.ntct.edu.tw/index.php,3,15,8,7, -,3,1,2
[08]南投縣,中寮鄉,國中,84520,縣立中寮國中,公立,偏遠,[541]南投縣中寮鄉復興村初中巷50號,(049)2691247,https://cljh.ntct.edu.tw/,3,66,31,35, -,33,16,17
[08]南投縣,中寮鄉,國中,84521,縣立爽文國中,公立,偏遠,[541]南投縣中寮鄉爽文村4 鄰竹坪巷40號,(049)2601030,https://swjhs.ntct.edu.tw/index.php,6,116,65,51, -,33,17,16
[08]南投縣,魚池鄉,國中,84522,縣立魚池國中,公立,偏遠,[555]南投縣魚池鄉魚池村魚池街441之6號,(049)2895527,https://ycjhs.ntct.edu.tw/,6,96,49,47,1.04,29,14,15
[08]南投縣,魚池鄉,國中,84523,縣立明潭國中,公立,偏遠,[555]南投縣魚池鄉水社村中山路190號,(049)2855145,https://mtjhs.ntct.edu.tw/,3,28,19,9,7.14,7,4,3
[08]南投縣,國姓鄉,國中,84524,縣立國姓國中,公立,偏遠,[544]南投縣國姓鄉石門村國姓路237號,(049)2721144,https://khjh.ntct.edu.tw/,6,127,68,59,3.94,53,24,29
[08]南投縣,國姓鄉,國中,84525,縣立北梅國中,公立,特偏,[544]南投縣國姓鄉北港村國姓路62號,(049)2461004,https://bmjh.ntct.edu.tw/,3,45,27,18,82.22,21,10,11
[08]南投縣,國姓鄉,國中,84526,縣立北山國中,公立,偏遠,[544]南投縣國姓鄉北山村中正路四段157號,(049)2451028#26,https://bsjh.ntct.edu.tw/,3,38,17,21, -,25,12,13
[08]南投縣,水里鄉,國中,84528,縣立民和國中,公立,偏遠,[553]南投縣水里鄉中學路29號,(049)2741138,https://mhjhs.ntct.edu.tw/index.php,3,57,32,25,92.98,27,11,16
[08]南投縣,信義鄉,國中,84529,縣立信義國中,公立,特偏,[556]南投縣信義鄉明德村玉山路20號,(049)2791129,http://www.syijh.ntct.edu.tw/bin/home.php,4,68,36,32,73.53,21,9,12
[08]南投縣,信義鄉,國中,84530,縣立同富國中,公立,極偏,[556]南投縣信義鄉同富村同和巷7號,(049)2701317,https://tfjhs.ntct.edu.tw/,5,89,50,39,83.15,45,20,25
[08]南投縣,仁愛鄉,國中,84531,縣立仁愛國中,公立,極偏,[546]南投縣仁愛鄉大同村信義巷28號,(049)2802206,https://jyjh.ntct.edu.tw/app/home.php,6,125,70,55,75.2,35,15,20
[09]雲林縣,麥寮鄉,附設國中,94307,縣立麥寮高中,公立,偏遠,[638]雲林縣麥寮鄉中興路310號,(05)6932050,https://mljh.ylc.edu.tw,28,728,415,313,3.16,276,135,141
[09]雲林縣,古坑鄉,附設國中,94308,縣立古坑華德福實驗高級中學,公立,特偏,[646]雲林縣古坑鄉南昌6-27號,(05)5822075,https://gwehs.ylc.edu.tw/,3,41,21,20, -,17,12,5
[09]雲林縣,水林鄉,附設國中,94326,縣立蔦松藝術高中,公立,偏遠,[652]雲林縣水林鄉松北村1之1號,(05)7841801,https://nsjh.ylc.edu.tw/,12,196,75,121,0.51,75,25,50
[09]雲林縣,大埤鄉,國中,94503,縣立大埤國中,公立,偏遠,[631]雲林縣大埤鄉南和村民權路80號,(05)5912051#103,https://dpjh.ylc.edu.tw/,10,215,111,104,0.47,78,37,41
[09]雲林縣,四湖鄉,國中,94504,縣立飛沙國中,公立,偏遠,[654]雲林縣四湖鄉飛沙村大同路81號,(05)7723218,https://fsjh.ylc.edu.tw/,6,95,45,50, -,33,14,19
[09]雲林縣,四湖鄉,國中,94505,縣立四湖國中,公立,偏遠,[654]雲林縣四湖鄉湖西村中正路766號,(05)7872040,https://shjh.ylc.edu.tw/,4,61,32,29, -,39,21,18
[09]雲林縣,水林鄉,國中,94506,縣立水林國中,公立,偏遠,[652]雲林縣水林鄉水北村水林路2號,(05)7852618,https://sljs.ylc.edu.tw/,7,149,81,68,1.34,62,29,33
[09]雲林縣,二崙鄉,國中,94508,縣立二崙國中,公立,偏遠,[649]雲林縣二崙鄉崙西村中正路88號,(05)5982020,https://eljh.ylc.edu.tw/,18,412,256,156,0.97,163,106,57
[09]雲林縣,褒忠鄉,國中,94509,縣立褒忠國中,公立,偏遠,[634]雲林縣褒忠鄉中勝路62號,(05)6972056,https://pcjh.ylc.edu.tw/,6,100,65,35, -,34,23,11
[09]雲林縣,東勢鄉,國中,94513,縣立東勢國中,公立,偏遠,[635]雲林縣東勢鄉東榮路65號,(05)6991035,https://tsjhs.ylc.edu.tw/,7,125,71,54, -,72,40,32
[09]雲林縣,元長鄉,國中,94514,縣立元長國中,公立,偏遠,[655]雲林縣元長鄉元南路16號,(05)7882012,https://yjjh.ylc.edu.tw/,9,210,109,101,0.95,76,41,35
[09]雲林縣,虎尾鎮,國中,94517,縣立虎尾國中,公立,偏遠,[632]雲林縣虎尾鎮中溪里中興路153號,(05)6220647,https://hwjh.ylc.edu.tw/,10,226,126,100,0.44,92,54,38
[09]雲林縣,口湖鄉,國中,94522,縣立宜梧國中,公立,偏遠,[653]雲林縣口湖鄉梧南村光明路1號,(05)7907254,https://ywjh.ylc.edu.tw/,6,74,38,36,1.35,33,21,12
[09]雲林縣,口湖鄉,國中,94523,縣立口湖國中,公立,偏遠,[653]雲林縣口湖鄉湖東村3鄰文明路133巷20號,(05)7892027,https://khjh.ylc.edu.tw/,8,140,90,50,2.86,75,45,30
[09]雲林縣,臺西鄉,國中,94524,縣立臺西國中,公立,偏遠,[636]雲林縣臺西鄉中山路408號,(05)6982047,https://tsjh.ylc.edu.tw/,10,216,126,90,0.93,100,61,39
[09]雲林縣,土庫鎮,國中,94528,縣立馬光國中,公立,偏遠,[633]雲林縣土庫鎮馬光里和平街101號,(05)6653587,https://mkjh.ylc.edu.tw/,12,258,165,93,3.88,70,37,33
[09]雲林縣,林內鄉,國中,94530,縣立林內國中,公立,偏遠,[643]雲林縣林內鄉烏麻村長源200號,(05)5899306,https://lnjh.ylc.edu.tw/,9,165,84,81,0.61,50,22,28
[09]雲林縣,古坑鄉,國中,94544,縣立樟湖生態國中(小),公立,偏遠,[646]雲林縣古坑鄉石橋50-2號,(05)5811044,https://jhps.ylc.edu.tw/,6,90,57,33,2.22,24,14,10
[10]嘉義縣,布袋鎮,國中,104503,縣立布袋國中,公立,偏遠,[625]嘉義縣布袋鎮光復里六棟寮40號,(05)2949169,https://www.ptjh.cyc.edu.tw/,6,83,44,39,1.2,41,19,22
[10]嘉義縣,東石鄉,國中,104504,縣立過溝國中,公立,偏遠,[614]嘉義縣東石鄉西崙村438號,(05)3451005,http://www.kkjh.cyc.edu.tw,7,127,82,45,3.15,38,16,22
[10]嘉義縣,民雄鄉,國中,104508,縣立大吉國中,公立,偏遠,[621]嘉義縣民雄鄉大崎村內埔仔2之1號,(05)2211651,http://www.djjh.cyc.edu.tw,12,282,164,118,1.42,86,50,36
[10]嘉義縣,六腳鄉,國中,104509,縣立六嘉國中,公立,偏遠,[615]嘉義縣六腳鄉蒜頭村樹仁路1號,(05)3801215,http://www.ljjh.cyc.edu.tw,7,152,80,72,1.32,58,30,28
[10]嘉義縣,溪口鄉,國中,104513,縣立溪口國中,公立,偏遠,[623]嘉義縣溪口鄉坪頂村中正東路103號,(05)2691050,http://www.ckjh.cyc.edu.tw,6,113,67,46,0.88,36,12,24
[10]嘉義縣,東石鄉,國中,104515,縣立東榮國中,公立,偏遠,[614]嘉義縣東石鄉永屯村39之2號,(05)3733803,http://www.drjh.cyc.edu.tw,6,92,57,35,1.09,39,23,16
[10]嘉義縣,水上鄉,國中,104517,縣立忠和國中,公立,偏遠,[608]嘉義縣水上鄉忠和村6之2號,(05)2891026,http://www.jhjh.cyc.edu.tw,11,266,161,105,8.65,105,58,47
[10]嘉義縣,竹崎鄉,國中,104520,縣立昇平國中,公立,偏遠,[604]嘉義縣竹崎鄉內埔村元興路138號,(05)2541041,http://www.spjh.cyc.edu.tw,5,93,43,50,4.3,50,23,27
[10]嘉義縣,義竹鄉,國中,104521,縣立義竹國中,公立,偏遠,[624]嘉義縣義竹鄉岸腳村59之2號,(05)3412025,http://www.icjh.cyc.edu.tw,15,250,122,128,0.8,98,50,48
[10]嘉義縣,番路鄉,國中,104522,縣立民和國中,公立,偏遠,[602]嘉義縣番路鄉下坑村菜公店30號,(05)2591109,http://www.mhjh.cyc.edu.tw,8,92,53,39,40.22,45,32,13
[10]嘉義縣,梅山鄉,國中,104523,縣立梅山國中,公立,偏遠,[603]嘉義縣梅山鄉梅北村健康街136號,(05)2621047,http://www.msjh.cyc.edu.tw,13,241,125,116,1.24,88,46,42
[10]嘉義縣,大埔鄉,國中,104524,縣立大埔國中(小),公立,極偏,[607]嘉義縣大埔鄉竹圍仔５號,(05)2521014,http://www.dpjh.cyc.edu.tw,3,33,20,13, -,8,5,3
[10]嘉義縣,阿里山鄉,國中,104526,縣立阿里山國中(小),公立,極偏,[605]嘉義縣阿里山鄉樂野村1鄰31號,(05)2561180,http://www.aljes.cyc.edu.tw/,3,27,13,14,70.37,14,9,5
[10]嘉義縣,阿里山鄉,國中,104527,縣立豐山實驗國中(小),公立,極偏,[605]嘉義縣阿里山鄉豐山村47號,(05)2661071,http://www.fses.cyc.edu.tw,3,15,7,8,40,1,1, -
[11]臺南市,仁德區,國中,114502,市立仁德文賢國中,公立,偏遠,[717]臺南市仁德區保安里中正路一段185號,(06)2662392,https://www.wsjh.tn.edu.tw,8,185,103,82,2.7,54,27,27
[11]臺南市,龍崎區,國中,114508,市立龍崎國中,公立,偏遠,[719]臺南市龍崎區崎頂里新市子258號,(06)5941475,https://www.lcjh.tn.edu.tw/,3,41,23,18, -,15,6,9
[11]臺南市,山上區,國中,114512,市立山上國中,公立,偏遠,[743]臺南市山上區山上里130號,(06)7021578,http://www.ssjh.tn.edu.tw/,3,65,33,32,1.54,15,9,6
[11]臺南市,楠西區,國中,114514,市立楠西國中,公立,偏遠,[715]臺南市楠西區中興路107號,(06)5751712,http://www.nsjhs.tn.edu.tw/,6,95,55,40,1.05,45,22,23
[11]臺南市,南化區,國中,114516,市立南化國中,公立,特偏,[716]臺南市南化區南化里227號,(06)5771105,http://www.nhjh.tn.edu.tw,3,68,38,30,1.47,20,12,8
[11]臺南市,左鎮區,國中,114517,市立左鎮國中,公立,偏遠,[713]臺南市左鎮區中正里170號,(06)5731015,http://www.tjjh.tn.edu.tw,3,58,39,19, -,23,14,9
[11]臺南市,大內區,國中,114522,市立大內國中,公立,偏遠,[742]臺南市大內區內江里319之1號,(06)5761010,http://www.dnjh.tn.edu.tw,6,108,57,51,3.7,38,18,20
[11]臺南市,佳里區,國中,114524,市立佳興國中,公立,偏遠,[722]臺南市佳里區民安里新宅34之1號,(06)7260291,http://www.jsjh.tn.edu.tw,4,62,25,37,1.61,27,17,10
[11]臺南市,將軍區,國中,114527,市立將軍國中,公立,偏遠,[725]臺南市將軍區忠嘉里昌平1之1號,(06)7942042,http://www.jjjh.tn.edu.tw,6,104,54,50, -,25,13,12
[11]臺南市,七股區,國中,114529,市立竹橋國中,公立,偏遠,[724]臺南市七股區義合里74之2號,(06)7891733,http://www.jcjhs.tn.edu.tw,3,50,23,27, -,25,13,12
[11]臺南市,北門區,國中,114530,市立北門國中,公立,偏遠,[727]臺南市北門區北門里井仔腳1-1號,(06)7862014,http://www.bmjh.tn.edu.tw,3,52,24,28, -,29,17,12
[11]臺南市,新營區,國中,114532,市立太子國中,公立,偏遠,[730]臺南市新營區太北里140之21號,(06)6524762,http://www.ttjh.tn.edu.tw,7,90,57,33,6.67,56,39,17
[11]臺南市,柳營區,國中,114536,市立柳營國中,公立,偏遠,[736]臺南市柳營區東昇里中山東路二段956號,(06)6223209,http://www.lyjh.tn.edu.tw,3,50,22,28, -,19,11,8
[11]臺南市,東山區,國中,114538,市立東原國中,公立,特偏,[733]臺南市東山區東原里瓦厝70號,(06)6861009,http://www.dyjh.tn.edu.tw,6,94,55,39,2.13,38,22,16
[11]臺南市,後壁區,國中,114539,市立後壁國中,公立,偏遠,[731]臺南市後壁區嘉苳里124之20號,(06)6871974,http://www.hbjh.tn.edu.tw,9,141,74,67,1.42,54,30,24
[11]臺南市,後壁區,國中,114540,市立菁寮國中,公立,偏遠,[731]臺南市後壁區長短樹里8鄰長短樹8之3號,(06)6621974,http://www.jljhs.tn.edu.tw/,3,32,18,14,3.13,17,8,9
[12]高雄市,杉林區,國中,123501,市立巴楠花部落國中(小),公立,特偏,[846]高雄市杉林區大愛里和氣街15號,(07)6776031,http://www.loxa.edu.tw/schoolweb/view/index.php?WebID=749&schnum=124730&MainType=HOME,3,21,10,11,80.95,6,3,3
[12]高雄市,六龜區,附設國中,124333,市立六龜高中,公立,極偏,[844]高雄市六龜區義寶里光復路212號,(07)6891023,http://www.lgm.kh.edu.tw/,7,98,50,48,17.35,47,22,25
[12]高雄市,大寮區,國中,124508,市立潮寮國中,公立,偏遠,[831]高雄市大寮區潮寮里潮寮路51之9號,(07)7879544#10,http://www.tlm.kh.edu.tw,6,133,63,70,3.01,46,23,23
[12]高雄市,大樹區,國中,124510,市立溪埔國中,公立,偏遠,[840]高雄市大樹區溪埔路1號,(07)6561335,http://www.xpm.kh.edu.tw,7,172,91,81,0.58,69,34,35
[12]高雄市,永安區,國中,124517,市立永安國中,公立,偏遠,[828]高雄市永安區保興一路3號,(07)6912064,http://www.yam.kh.edu.tw,6,126,63,63,0.79,44,26,18
[12]高雄市,田寮區,國中,124525,市立田寮國中,公立,偏遠,[823]高雄市田寮區南安里崗安路48號,(07)6361687,http://www.tia.kh.edu.tw,3,53,29,24, -,16,10,6
[12]高雄市,旗山區,國中,124528,市立圓富國中,公立,偏遠,[842]高雄市旗山區圓富里旗甲路2段609號,(07)6691004,http://www.yfm.kh.edu.tw,5,74,41,33,1.35,28,19,9
[12]高雄市,旗山區,國中,124529,市立大洲國中,公立,偏遠,[842]高雄市旗山區新光里新南巷5號,(07)6661378,http://www.dz.kh.edu.tw,3,34,18,16,2.94,19,11,8
[12]高雄市,美濃區,國中,124532,市立龍肚國中,公立,偏遠,[843]高雄市美濃區龍山里中華路68號,(07)6851314,http://www.ldm.kh.edu.tw,6,89,41,48,3.37,28,13,15
[12]高雄市,六龜區,國中,124534,市立寶來國中,公立,極偏,[844]高雄市六龜區寶來里中正路137號,(07)6881258,http://www.blm.kh.edu.tw,3,54,27,27,57.41,13,5,8
[12]高雄市,杉林區,國中,124535,市立杉林國中,公立,特偏,[846]高雄市杉林區月眉里清水路6號,(07)6771108,http://www.slm.kh.edu.tw,6,83,46,37,15.66,38,19,19
[12]高雄市,內門區,國中,124536,市立內門國中,公立,偏遠,[845]高雄市內門區中正路160巷30號,(07)6671002,http://www.nmm.kh.edu.tw,6,92,55,37, -,44,21,23
[12]高雄市,甲仙區,國中,124537,市立甲仙國中,公立,極偏,[847]高雄市甲仙區東安里文化南路6號,(07)6751018,http://www.jxm.kh.edu.tw,3,50,28,22,4,16,8,8
[12]高雄市,林園區,國中,124538,市立中芸國中,公立,偏遠,[832]高雄市林園區中芸里中芸路3之100號,(07)6425223,http://www.zym.kh.edu.tw,9,170,87,83,2.94,64,26,38
[12]高雄市,那瑪夏區,國中,124542,市立那瑪夏國中,公立,極偏,[849]高雄市那瑪夏區瑪雅里平和巷171號,(07)6701813,http://school.kh.edu.tw/view/index.php?WebID=171&MainType=HOME,6,85,40,45,80,23,10,13
[12]高雄市,茂林區,國中,124547,市立茂林國中,公立,極偏,[851]高雄市茂林區茂林里4之5號,(07)6801153,http://www.ml.kh.edu.tw,3,26,16,10,100,8,3,5
[12]高雄市,桃源區,國中,124548,市立桃源國中,公立,極偏,[848]高雄市桃源區勤和里南橫公路三段201號,(07)6861133,http://www.ty.kh.edu.tw,6,48,16,32,95.83,20,8,12
[13]屏東縣,枋寮鄉,附設國中,134321,縣立枋寮高中,公立,偏遠,[940]屏東縣枋寮鄉新龍村義民路3號,(08)8782095,http://www.flhs.ptc.edu.tw,21,493,260,233,31.44,190,89,101
[13]屏東縣,來義鄉,附設國中,134334,縣立來義高中,公立,偏遠,[922]屏東縣來義鄉古樓村中正路147號,(08)7850086,http://www.lyhs.ptc.edu.tw,10,198,111,87,99.49,64,40,24
[13]屏東縣,里港鄉,國中,134510,縣立里港國中,公立,偏遠,[905]屏東縣里港鄉春林村里中路10號,(08)7752029,http://www.lgjh.ptc.edu.tw,21,548,282,266,2.74,186,98,88
[13]屏東縣,高樹鄉,國中,134512,縣立高樹國中,公立,偏遠,[906]屏東縣高樹鄉高樹村南興路4號,(08)7962034,http://www.ksjh.ptc.edu.tw,9,226,116,110,13.72,98,48,50
[13]屏東縣,高樹鄉,國中,134513,縣立高泰國中,公立,偏遠,[906]屏東縣高樹鄉泰山村產業路225號,(08)7956073,http://www.gtjh.ptc.edu.tw,8,150,85,65,43.33,63,37,26
[13]屏東縣,林邊鄉,國中,134525,縣立林邊國中,公立,偏遠,[927]屏東縣林邊鄉光林村和平路43號,(08)8752051,http://www.lpjh.ptc.edu.tw,17,428,226,202,1.4,143,64,79
[13]屏東縣,佳冬鄉,國中,134527,縣立佳冬國中,公立,偏遠,[931]屏東縣佳冬鄉玉光村大同路1號,(08)8662041,http://www.jdjh.ptc.edu.tw,6,122,73,49,8.2,64,33,31
[13]屏東縣,琉球鄉,國中,134528,縣立琉球國中,公立,特偏,[929]屏東縣琉球鄉中正路158號,(08)8612509,http://www.lcjh.ptc.edu.tw,8,179,98,81,1.68,66,35,31
[13]屏東縣,車城鄉,國中,134530,縣立車城國中,公立,特偏,[944]屏東縣車城鄉新興路42號,(08)8821045,http://www.ccjhs.ptc.edu.tw,9,208,102,106,19.71,95,51,44
[13]屏東縣,恆春鎮,國中,134531,縣立恆春國中,公立,特偏,[946]屏東縣恆春鎮文化路79號,(08)8892039,http://www.hcjh.ptc.edu.tw,25,653,340,313,11.49,237,117,120
[13]屏東縣,滿州鄉,國中,134532,縣立滿州國中,公立,極偏,[947]屏東縣滿州鄉文化路32號,(08)8801106,http://www.mjjhs.ptc.edu.tw,4,90,42,48,53.33,18,6,12
[13]屏東縣,瑪家鄉,國中,134533,縣立瑪家國中,公立,偏遠,[903]屏東縣瑪家鄉三和村三和巷16號,(08)7994343,http://www.mjjh.ptc.edu.tw,9,169,107,62,95.86,61,33,28
[13]屏東縣,泰武鄉,國中,134535,縣立泰武國中,公立,偏遠,[921]屏東縣泰武鄉佳平村120號,(08)7831025,http://www.twjh.ptc.edu.tw,6,107,60,47,98.13,46,25,21
[13]屏東縣,牡丹鄉,國中,134536,縣立牡丹國中,公立,極偏,[945]屏東縣牡丹鄉石門村石門路1之1號,(08)8831014,http://www.mdjh.ptc.edu.tw,3,54,31,23,96.3,23,13,10
[13]屏東縣,枋山鄉,國中,134537,縣立獅子國中,公立,特偏,[941]屏東縣枋山鄉楓港村舊庄280號,(08)8771121,http://www.stjh.ptc.edu.tw,3,32,15,17,93.75,21,11,10
[13]屏東縣,高樹鄉,國中,134543,縣立大路關國中(小),公立,偏遠,[906]屏東縣高樹鄉廣福村中央路60號,(08)7956844,https://www.gosps.ptc.edu.tw/,1,6,3,3, -,10,4,6
[14]臺東縣,蘭嶼鄉,附設國中,144322,縣立蘭嶼高中,公立,特偏,[952]臺東縣蘭嶼鄉椰油村37號,(089)732016,https://layjh.ttct.edu.tw,6,88,46,42,97.73,29,8,21
[14]臺東縣,卑南鄉,國中,144507,縣立初鹿國中,公立,偏遠,[954]臺東縣卑南鄉明峰村忠孝路2號,(089)571125,https://cljh.ttct.edu.tw/,5,81,43,38,32.1,30,14,16
[14]臺東縣,鹿野鄉,國中,144508,縣立鹿野國中,公立,偏遠,[955]臺東縣鹿野鄉龍田村光榮路38號,(089)551006,https://lyjh.ttct.edu.tw/,3,71,39,32,70.42,29,10,19
[14]臺東縣,鹿野鄉,國中,144509,縣立瑞源國中,公立,偏遠,[955]臺東縣鹿野鄉瑞和村瑞景路三段1號,(089)581425,https://ryjh.ttct.edu.tw/,3,28,19,9,64.29,10,6,4
[14]臺東縣,關山鎮,國中,144510,縣立關山國中,公立,偏遠,[956]臺東縣關山鎮崁頂路22號,(089)811114,https://ksjh.ttct.edu.tw/,13,279,135,144,59.5,114,54,60
[14]臺東縣,池上鄉,國中,144511,縣立池上國中,公立,偏遠,[958]臺東縣池上鄉新興村力學路88號,(089)862040,https://csjh.ttct.edu.tw/,7,140,71,69,38.57,56,30,26
[14]臺東縣,太麻里鄉,國中,144512,縣立大王國中,公立,偏遠,[963]臺東縣太麻里鄉大王村德輝路18號,(089)781324,https://dwjh.ttct.edu.tw/,8,150,86,64,75.33,59,36,23
[14]臺東縣,太麻里鄉,國中,144513,縣立賓茂國中,公立,偏遠,[963]臺東縣太麻里鄉金崙村77號,(089)771076,https://bmjh.ttct.edu.tw/,6,71,47,24,92.96,26,17,9
[14]臺東縣,大武鄉,國中,144514,縣立大武國中,公立,極偏,[965]臺東縣大武鄉大武村復興路1號,(089)791023,https://twjh.ttct.edu.tw/,8,161,77,84,86.96,57,31,26
[14]臺東縣,東河鄉,國中,144515,縣立都蘭國中,公立,偏遠,[959]臺東縣東河鄉都蘭村398號,(089)531234,https://tljh.ttct.edu.tw/,4,61,31,30,50.82,28,15,13
